MS SubClass,Lot Frontage,Lot Area,Land Slope,Condition 1,Condition 2,Overall Qual,Overall Cond,Year Remod/Add,Mas Vnr Area,Exter Cond,Bsmt Cond,Bsmt Exposure,BsmtFin Type 1,BsmtFin SF 1,BsmtFin Type 2,BsmtFin SF 2,Bsmt Unf SF,Total Bsmt SF,1st Flr SF,2nd Flr SF,Gr Liv Area,Bsmt Full Bath,Full Bath,Half Bath,Bedroom AbvGr,Kitchen AbvGr,TotRms AbvGrd,Functional,Fireplaces,Garage Yr Blt,Garage Finish,Garage Cars,Garage Area,Garage Cond,Paved Drive,Wood Deck SF,Open Porch SF,Enclosed Porch,Mo Sold,Yr Sold,Sale Condition,Density_Ratio,BathPerBed,Garage_per_Living,House_Age,Years_Since_Remod,Age_Group,Remod_Group,Neighborhood_AvgPrice,Zone_AvgPrice,SaleType_AvgPrice,Lot_Area_log,Total_Bath,Kitchen Qual_num,Heating QC_num,Garage Qual_num,Fireplace Qu_num,Bsmt Qual_num,Exter Qual_num,Quality_Score,MS Zoning_C (all),MS Zoning_FV,MS Zoning_I (all),MS Zoning_RH,MS Zoning_RL,MS Zoning_RM,Street_Pave,Lot Shape_IR2,Lot Shape_IR3,Lot Shape_Reg,Land Contour_HLS,Land Contour_Low,Land Contour_Lvl,Lot Config_CulDSac,Lot Config_FR2,Lot Config_FR3,Lot Config_Inside,Neighborhood_Blueste,Neighborhood_BrDale,Neighborhood_BrkSide,Neighborhood_ClearCr,Neighborhood_CollgCr,Neighborhood_Crawfor,Neighborhood_Edwards,Neighborhood_Gilbert,Neighborhood_Greens,Neighborhood_GrnHill,Neighborhood_IDOTRR,Neighborhood_Landmrk,Neighborhood_MeadowV,Neighborhood_Mitchel,Neighborhood_NAmes,Neighborhood_NPkVill,Neighborhood_NWAmes,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_SWISU,Neighborhood_Sawyer,Neighborhood_SawyerW,Neighborhood_Somerst,Neighborhood_StoneBr,Neighborhood_Timber,Neighborhood_Veenker,Bldg Type_2fmCon,Bldg Type_Duplex,Bldg Type_Twnhs,Bldg Type_TwnhsE,House Style_1.5Unf,House Style_1Story,House Style_2.5Fin,House Style_2.5Unf,House Style_2Story,House Style_SFoyer,House Style_SLvl,Roof Style_Gable,Roof Style_Gambrel,Roof Style_Hip,Roof Style_Mansard,Roof Style_Shed,Roof Matl_Metal,Roof Matl_Roll,Roof Matl_Tar&Grv,Roof Matl_WdShake,Roof Matl_WdShngl,Exterior 1st_AsphShn,Exterior 1st_BrkComm,Exterior 1st_BrkFace,Exterior 1st_CBlock,Exterior 1st_CemntBd,Exterior 1st_HdBoard,Exterior 1st_ImStucc,Exterior 1st_MetalSd,Exterior 1st_Plywood,Exterior 1st_PreCast,Exterior 1st_Stone,Exterior 1st_Stucco,Exterior 1st_VinylSd,Exterior 1st_Wd Sdng,Exterior 1st_WdShing,Mas Vnr Type_BrkFace,Mas Vnr Type_CBlock,Mas Vnr Type_None,Mas Vnr Type_Stone,Foundation_CBlock,Foundation_PConc,Foundation_Slab,Foundation_Stone,Foundation_Wood,Heating_GasW,Heating_OthW,Heating_Other,Central Air_Y,Electrical_FuseF,Electrical_FuseP,Electrical_Mix,Electrical_SBrkr,Garage Type_Attchd,Garage Type_Basment,Garage Type_BuiltIn,Garage Type_CarPort,Garage Type_Detchd,Garage Type_None,Sale Type_CWD,Sale Type_Con,Sale Type_ConLD,Sale Type_ConLI,Sale Type_ConLw,Sale Type_New,Sale Type_Oth,Sale Type_VWD,Sale Type_WD 
30,46.0,3672,1,1,5,5,7,1950,1.0,4,4,2,6,0.0,5,0.0,816.0,816.0,816,0,816,0.0,1,0,2,1,5,8,0,1922.0,2,1.0,100.0,3,1,0,0,96,9,2007,5,0.22216172066430712,0.3333333333333333,0.12239902080783353,85,57,1,1,104604.89411764705,126883.29571106094,174436.85881877024,8.208764045819667,1.0,3,5,2,0,3,3,3.0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
120,43.0,3013,1,6,5,7,5,2005,145.0,4,4,5,7,16.0,5,0.0,1346.0,1362.0,1506,0,1506,0.0,2,0,2,1,6,8,1,2005.0,4,2.0,440.0,5,3,142,20,0,4,2006,5,0.4996682149966821,0.6666666666666666,0.291970802919708,1,1,4,4,196661.67857142858,191252.78333333333,174436.85881877024,8.01102337918644,2.0,4,5,3,4,4,4,4.428571428571429,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
160,21.0,1504,1,6,5,4,4,1972,1.0,4,4,2,3,252.0,5,0.0,294.0,546.0,546,546,1092,0.0,1,1,3,1,5,8,0,1972.0,2,1.0,253.0,5,3,0,0,0,5,2007,5,0.7255813953488373,0.25,0.23147301006404392,35,35,2,1,95756.48648648648,126883.29571106094,174436.85881877024,7.316548177182976,1.5,3,3,3,0,3,3,2.7142857142857144,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
20,134.0,17755,1,6,5,5,4,1959,132.0,4,4,2,3,176.0,5,0.0,1290.0,1466.0,1466,0,1466,0.0,1,1,3,1,6,8,2,1959.0,4,2.0,528.0,5,3,0,140,0,11,2006,5,0.08256364045956296,0.25,0.35991820040899797,47,47,2,1,129453.84946236559,191252.78333333333,174436.85881877024,9.784478765953926,1.5,2,3,3,4,3,3,3.2857142857142856,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
30,85.0,19550,1,6,5,5,7,2007,1.0,4,4,5,5,1035.0,5,0.0,545.0,1580.0,1518,0,1518,1.0,1,0,2,1,5,8,2,0.0,0,0.0,0.0,0,3,0,39,0,1,2008,5,0.07764308731011202,0.3333333333333333,0.0,68,1,1,4,129453.84946236559,191252.78333333333,174436.85881877024,9.88078171500049,2.0,2,5,0,4,3,3,3.142857142857143,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
20,50.0,5000,3,6,5,1,3,1950,1.0,2,0,0,0,0.0,0,0.0,0.0,0.0,334,0,334,0.0,1,0,1,1,2,8,0,0.0,0,0.0,0.0,0,1,0,0,0,1,2007,5,0.06678664267146571,0.5,0.0,61,57,1,1,125464.80582524271,191252.78333333333,174436.85881877024,8.517393171418904,1.0,2,2,0,0,0,2,1.0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
20,71.0,9230,1,4,5,5,8,1998,166.0,4,4,3,7,661.0,5,0.0,203.0,864.0,1200,0,1200,1.0,1,1,1,1,6,8,0,1977.0,2,2.0,884.0,5,3,0,64,0,10,2006,5,0.12999675008124797,0.5,0.736053288925895,41,8,2,3,144279.99071925753,191252.78333333333,174436.85881877024,9.130322663990151,2.5,4,4,3,0,3,3,3.142857142857143,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
20,70.0,17597,1,6,5,7,9,2009,1.0,3,4,2,7,803.0,6,419.0,581.0,1803.0,2365,0,2365,1.0,2,0,3,1,7,4,2,1971.0,4,2.0,551.0,5,3,200,144,0,7,2009,5,0.1343902716217752,0.5,0.23288250211327136,38,0,2,4,207713.0980392157,191252.78333333333,174436.85881877024,9.775540538205506,3.0,5,3,3,4,4,4,4.285714285714286,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
190,62.0,10106,1,6,5,5,7,1999,1.0,3,4,2,5,351.0,4,181.0,112.0,644.0,808,547,1355,1.0,2,0,4,2,6,8,0,0.0,0,0.0,0.0,0,3,140,0,0,9,2008,5,0.1340654991589987,0.4,0.0,68,9,1,3,129453.84946236559,191252.78333333333,174436.85881877024,9.220983532074662,3.0,3,4,0,0,3,3,2.5714285714285716,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
70,60.0,6155,1,7,4,6,8,1999,1.0,4,2,3,6,0.0,5,0.0,611.0,611.0,751,611,1362,0.0,2,0,3,1,6,8,0,1920.0,4,2.0,502.0,3,3,0,0,84,6,2008,5,0.2212475633528265,0.5,0.36830520909757886,88,9,1,3,125464.80582524271,126883.29571106094,174436.85881877024,8.72518249495877,2.0,3,5,3,0,2,3,3.142857142857143,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
160,24.0,2544,1,6,5,7,5,2005,1.0,4,4,2,6,0.0,5,0.0,600.0,600.0,520,623,1223,0.0,2,1,2,1,4,8,0,2005.0,3,2.0,480.0,5,3,0,166,0,7,2006,5,0.4805500982318271,0.6666666666666666,0.39215686274509803,1,1,4,4,229707.32417582418,218986.94964028776,174436.85881877024,7.841885928984623,2.5,4,5,3,0,4,4,3.857142857142857,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
60,74.0,8581,1,6,5,7,5,2006,1.0,4,6,3,6,0.0,5,0.0,851.0,851.0,851,886,1737,0.0,2,1,3,1,7,8,0,2006.0,3,2.0,578.0,5,3,0,105,0,8,2006,6,0.20240037287345608,0.5,0.33256616800920596,0,0,4,4,201812.56818181818,191252.78333333333,275744.7008547009,9.05742226555147,2.5,4,5,3,0,4,4,3.857142857142857,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
60,70.0,8400,1,6,5,8,6,2001,1.0,4,4,2,7,643.0,5,0.0,167.0,810.0,810,855,1665,1.0,2,1,3,1,6,8,0,2001.0,4,2.0,528.0,5,3,0,45,0,11,2009,5,0.1981906915843352,0.5,0.3169267707082833,8,8,3,3,188406.90839694656,191252.78333333333,174436.85881877024,9.036106025364846,3.5,4,5,3,0,4,4,4.0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
70,60.0,10800,1,6,5,7,8,1998,1.0,3,4,2,6,0.0,5,0.0,718.0,718.0,1576,978,2554,0.0,1,1,3,1,8,8,0,1996.0,2,2.0,704.0,5,2,0,48,143,7,2007,5,0.23645958707527082,0.25,0.27553816046966734,117,9,1,3,122343.4449339207,126883.29571106094,174436.85881877024,9.287394001418473,1.5,3,5,3,0,3,3,3.4285714285714284,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
20,70.0,14217,1,6,5,5,5,1994,1.0,4,4,2,5,550.0,5,0.0,472.0,1022.0,1022,0,1022,0.0,1,0,3,1,6,8,0,1995.0,2,2.0,747.0,5,3,0,0,0,8,2007,5,0.07188071458714305,0.25,0.7302052785923754,13,13,3,3,201812.56818181818,191252.78333333333,174436.85881877024,9.562264046489428,1.0,3,4,3,0,4,3,3.142857142857143,0,0,0,0,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
160,21.0,1894,1,6,5,4,5,1970,1.0,4,4,2,2,252.0,5,0.0,294.0,546.0,546,546,1092,0.0,1,1,3,1,6,8,0,1970.0,2,1.0,286.0,5,3,0,24,0,4,2006,2,0.5762532981530343,0.25,0.2616651418115279,36,36,2,1,95756.48648648648,126883.29571106094,174436.85881877024,7.546974117516527,1.5,3,3,3,0,3,3,2.7142857142857144,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
20,82.0,11880,1,5,5,7,5,1978,206.0,4,4,2,5,704.0,5,0.0,567.0,1271.0,1601,0,1601,0.0,2,0,3,1,7,8,1,1978.0,3,2.0,478.0,5,3,0,0,0,4,2009,2,0.13475296692197627,0.5,0.2983770287141074,31,31,2,1,188406.90839694656,191252.78333333333,133812.20731707316,9.382695764458287,2.0,3,3,3,3,4,3,3.7142857142857144,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60,70.0,11606,2,6,5,5,5,1969,192.0,4,4,4,2,650.0,5,0.0,390.0,1040.0,1040,1040,2080,0.0,1,2,5,1,9,8,2,1969.0,2,2.0,504.0,5,3,335,0,0,9,2007,3,0.17920220556560695,0.16666666666666666,0.24219125420470927,38,38,2,1,144279.99071925753,191252.78333333333,174436.85881877024,9.359363643368622,2.0,2,3,3,3,4,3,3.2857142857142856,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
50,68.0,10544,3,6,5,5,5,1969,1.0,4,4,4,3,476.0,5,0.0,388.0,864.0,864,615,1479,0.0,2,0,5,1,8,8,0,1969.0,4,1.0,275.0,5,3,287,0,280,4,2010,5,0.14025604551920343,0.3333333333333333,0.1858108108108108,41,41,2,1,162511.82300884955,191252.78333333333,174436.85881877024,9.263407092912875,2.0,3,3,3,0,3,3,2.857142857142857,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
70,55.0,10592,1,6,5,6,7,1996,1.0,3,2,2,6,0.0,5,0.0,602.0,602.0,900,602,1502,0.0,1,1,3,1,7,8,2,1923.0,2,1.0,180.0,5,3,96,0,112,8,2007,5,0.14179174926838478,0.25,0.11976047904191617,84,11,1,3,207713.0980392157,191252.78333333333,174436.85881877024,9.267948684596496,1.5,4,3,3,3,3,3,3.5714285714285716,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
20,65.0,6565,1,6,5,4,6,1980,1.0,4,4,2,7,967.0,5,0.0,106.0,1073.0,1073,0,1073,1.0,1,0,3,1,6,8,0,1985.0,2,2.0,720.0,5,3,0,444,0,8,2007,2,0.16341760584830947,0.25,0.6703910614525139,50,27,2,2,104604.89411764705,77216.34782608696,174436.85881877024,8.789660098061537,2.0,3,4,3,0,3,3,2.857142857142857,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
50,60.0,8520,1,1,5,6,7,1950,1.0,3,4,2,2,168.0,3,546.0,0.0,714.0,1664,862,2526,0.0,2,0,5,1,10,8,1,1916.0,2,1.0,216.0,5,3,88,15,0,8,2007,3,0.29644407933341155,0.3333333333333333,0.0854768500197863,91,57,1,1,122343.4449339207,126883.29571106094,184237.5,9.050288983827956,2.0,4,3,3,4,3,3,3.7142857142857144,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
60,133.0,11003,1,6,5,7,5,2006,1.0,4,4,2,6,0.0,5,0.0,1308.0,1308.0,1308,568,1876,0.0,2,1,3,1,7,8,0,2005.0,3,3.0,848.0,5,3,0,40,0,7,2006,6,0.17048346055979643,0.5,0.4517847629195525,1,0,4,4,201812.56818181818,191252.78333333333,275744.7008547009,9.306014122044465,2.5,4,5,3,0,4,4,3.857142857142857,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
60,92.0,11952,1,9,5,7,6,1977,1.0,4,4,2,6,0.0,5,0.0,808.0,808.0,1161,808,1969,0.0,2,1,3,1,8,8,1,1977.0,3,2.0,534.0,5,3,0,0,0,11,2007,5,0.16472852003681085,0.5,0.27106598984771574,30,30,2,2,188406.90839694656,191252.78333333333,174436.85881877024,9.38873757187798,2.5,3,3,3,4,4,3,3.857142857142857,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
20,73.0,8339,1,6,5,5,7,1959,1.0,4,0,0,0,0.0,0,0.0,0.0,0.0,882,0,882,0.0,1,0,3,1,5,8,0,1959.0,3,1.0,294.0,5,3,0,0,0,7,2007,5,0.10575539568345324,0.25,0.332955832389581,48,48,2,1,144279.99071925753,191252.78333333333,174436.85881877024,9.028818495352793,1.0,3,3,3,0,0,3,2.4285714285714284,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
20,65.0,8125,1,6,5,6,5,1998,258.0,4,4,2,7,1138.0,5,0.0,270.0,1408.0,1679,0,1679,1.0,2,0,3,1,7,8,1,1994.0,3,2.0,575.0,5,3,224,42,0,10,2008,5,0.20662072360324882,0.5,0.34226190476190477,14,10,3,3,184070.184,191252.78333333333,174436.85881877024,9.002824076547672,3.0,4,5,3,2,4,3,3.857142857142857,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
50,50.0,5000,1,4,5,6,7,1950,1.0,3,4,2,5,399.0,5,0.0,605.0,1004.0,1004,660,1664,0.0,2,0,3,1,7,8,2,1950.0,2,2.0,420.0,5,3,0,24,36,10,2006,5,0.3327334533093381,0.5,0.25225225225225223,59,56,1,1,125464.80582524271,126883.29571106094,174436.85881877024,8.517393171418904,2.0,3,5,3,4,3,3,3.857142857142857,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
20,85.0,11049,1,6,5,8,5,2007,1.0,4,4,4,6,0.0,5,0.0,1234.0,1234.0,1234,0,1234,0.0,2,0,3,1,7,8,0,2007.0,3,2.0,484.0,5,3,0,30,0,1,2008,5,0.11167420814479638,0.5,0.39190283400809717,1,1,4,4,201812.56818181818,191252.78333333333,174436.85881877024,9.3101857069459,2.0,4,5,3,0,5,4,4.142857142857143,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
20,80.5,11075,1,6,5,6,5,1984,136.0,4,4,2,3,299.0,3,891.0,0.0,1190.0,1522,0,1522,0.0,2,0,3,1,7,8,1,1984.0,4,2.0,552.0,5,3,0,77,0,2,2007,5,0.13741422896352473,0.5,0.3624425476034143,23,23,2,2,200168.58823529413,191252.78333333333,174436.85881877024,9.312535884290853,2.0,3,5,3,3,4,3,3.857142857142857,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
